userid,perroid,megusta,rated_date
88,176,1,2023-02-25 12:58:33.565-05
88,470,5,2023-02-25 12:59:39.013-05
88,371,5,2023-02-25 12:59:45.317-05
88,162,5,2023-02-25 12:59:53.078-05
88,55,5,2023-02-25 13:00:00.205-05
88,193,5,2023-02-25 13:00:10.94-05
88,39,5,2023-02-25 13:00:16.263-05
88,20,5,2023-02-25 13:00:23.493-05
88,134,5,2023-02-25 13:00:29.716-05
88,184,1,2023-02-25 13:00:32.252-05
88,449,1,2023-02-25 13:00:32.267-05
88,42,1,2023-02-25 13:00:32.271-05
88,420,1,2023-02-25 13:00:32.275-05
88,349,5,2023-02-25 13:00:50.157-05
88,372,5,2023-02-25 13:00:58.254-05
88,354,5,2023-02-25 13:01:12.486-05
88,280,5,2023-02-25 13:01:16.752-05
88,158,5,2023-02-25 13:16:08.879-05
88,36,5,2023-02-25 13:16:12.197-05
88,210,5,2023-02-25 13:16:18.206-05
88,150,5,2023-02-25 13:16:29.694-05
88,408,5,2023-02-25 13:16:37.454-05
88,360,5,2023-02-25 13:16:44.142-05
88,447,5,2023-02-25 13:16:48.957-05
88,278,5,2023-02-25 13:16:51.116-05
88,54,1,2023-02-25 13:17:11.518-05
88,303,1,2023-02-25 13:17:11.534-05
88,432,1,2023-02-25 13:17:11.539-05
88,40,1,2023-02-25 13:17:11.543-05
87,341,5,2023-02-25 13:18:40.014-05
87,22,5,2023-02-25 13:18:40.03-05
87,283,5,2023-02-25 13:18:40.034-05
87,15,5,2023-02-25 13:18:40.039-05
87,230,1,2023-02-25 13:18:40.044-05
87,262,1,2023-02-25 13:18:40.047-05
87,288,5,2023-02-25 13:18:40.051-05
87,74,1,2023-02-25 13:18:40.053-05
87,217,1,2023-02-25 13:18:40.055-05
87,68,1,2023-02-25 13:18:40.057-05
87,227,5,2023-02-25 13:18:40.06-05
87,54,5,2023-02-25 13:18:40.062-05
87,101,5,2023-02-25 13:18:47.848-05
87,80,5,2023-02-25 13:19:04.377-05
87,286,5,2023-02-25 13:19:27.383-05
87,468,5,2023-02-25 13:19:29.742-05
87,293,1,2023-02-25 13:19:31.006-05
87,183,1,2023-02-25 13:19:31.02-05
87,274,1,2023-02-25 13:19:31.023-05
87,174,1,2023-02-25 13:19:31.025-05
87,414,1,2023-02-25 13:19:31.028-05
87,81,1,2023-02-25 13:19:31.031-05
87,415,1,2023-02-25 13:19:31.034-05
87,229,1,2023-02-25 13:19:31.036-05
89,257,5,2023-02-27 10:13:06.155-05
89,420,5,2023-02-27 10:13:06.169-05
89,362,5,2023-02-27 10:13:06.173-05
89,229,5,2023-02-27 10:13:06.175-05
89,89,5,2023-02-27 10:13:06.178-05
89,429,5,2023-02-27 10:13:06.18-05
89,29,5,2023-02-27 10:13:06.183-05
89,292,5,2023-02-27 10:13:06.185-05
89,111,5,2023-02-27 10:13:06.187-05
89,343,5,2023-02-27 10:13:06.19-05
89,299,5,2023-02-27 10:13:06.192-05
89,184,5,2023-02-27 10:13:06.196-05
91,1,1,2023-02-28 16:32:22.285-05
89,482,1,2023-02-27 10:13:49.228-05
91,189,1,2023-02-28 16:32:22.298-05
91,221,1,2023-02-28 16:32:22.303-05
91,441,1,2023-02-28 16:32:22.307-05
91,218,1,2023-02-28 16:32:22.313-05
91,347,1,2023-02-28 16:32:22.317-05
91,270,1,2023-02-28 16:32:22.321-05
91,396,1,2023-02-28 16:32:22.325-05
91,192,1,2023-02-28 16:32:22.328-05
91,74,1,2023-02-28 16:32:22.332-05
91,42,1,2023-02-28 16:32:22.335-05
91,124,1,2023-02-28 16:32:22.339-05
91,255,1,2023-02-28 16:32:32.431-05
91,65,1,2023-02-28 16:32:32.446-05
91,303,1,2023-02-28 16:32:32.45-05
91,285,1,2023-02-28 16:32:32.454-05
91,105,1,2023-02-28 16:32:32.457-05
91,252,1,2023-02-28 16:32:32.462-05
91,176,1,2023-02-28 16:32:32.465-05
91,463,1,2023-02-28 16:32:32.469-05
91,129,1,2023-02-28 16:32:32.472-05
91,358,1,2023-02-28 16:32:32.475-05
91,272,1,2023-02-28 16:32:32.479-05
91,293,1,2023-02-28 16:32:32.482-05
93,55,1,2023-03-01 10:12:43.813-05
93,189,1,2023-03-01 10:12:43.832-05
93,93,1,2023-03-01 10:12:43.837-05
93,267,1,2023-03-01 10:12:43.841-05
93,294,1,2023-03-01 10:12:43.845-05
93,365,1,2023-03-01 10:12:43.849-05
93,256,1,2023-03-01 10:12:43.854-05
93,144,1,2023-03-01 10:12:43.857-05
93,293,1,2023-03-01 10:12:43.861-05
93,206,1,2023-03-01 10:12:43.865-05
93,283,1,2023-03-01 10:12:43.869-05
93,69,1,2023-03-01 10:12:43.873-05
93,235,1,2023-03-01 10:13:01.093-05
93,62,1,2023-03-01 10:13:01.108-05
93,361,1,2023-03-01 10:13:01.112-05
93,442,1,2023-03-01 10:13:01.117-05
93,177,1,2023-03-01 10:13:01.121-05
93,126,1,2023-03-01 10:13:01.124-05
93,70,1,2023-03-01 10:13:01.128-05
93,193,1,2023-03-01 10:13:01.133-05
93,319,1,2023-03-01 10:13:01.136-05
93,74,1,2023-03-01 10:13:01.141-05
93,249,1,2023-03-01 10:13:01.145-05
93,174,1,2023-03-01 10:13:01.148-05
93,320,5,2023-03-01 10:13:14.221-05
98,93,1,2023-03-01 10:50:15.665-05
98,463,5,2023-03-01 10:50:15.684-05
98,208,5,2023-03-01 10:50:15.689-05
98,53,5,2023-03-01 10:50:15.694-05
98,61,1,2023-03-01 10:50:15.698-05
98,478,5,2023-03-01 10:50:15.702-05
98,282,5,2023-03-01 10:50:15.707-05
98,361,5,2023-03-01 10:50:15.711-05
98,126,5,2023-03-01 10:50:15.715-05
98,71,5,2023-03-01 10:50:15.719-05
98,67,5,2023-03-01 10:50:15.723-05
98,365,1,2023-03-01 10:50:15.727-05
98,189,5,2023-03-01 10:50:41.504-05
98,438,5,2023-03-01 10:50:43.187-05
98,129,5,2023-03-01 10:50:44.777-05
98,292,5,2023-03-01 10:50:45.927-05
98,480,5,2023-03-01 10:50:47.308-05
98,293,5,2023-03-01 10:50:48.617-05
98,303,5,2023-03-01 10:50:54.057-05
98,267,5,2023-03-01 10:50:56.027-05
98,241,5,2023-03-01 10:50:58.404-05
98,442,5,2023-03-01 10:51:00.159-05
98,477,1,2023-03-01 10:51:03.346-05
98,347,1,2023-03-01 10:51:03.36-05
98,198,5,2023-03-01 10:51:10.706-05
98,452,5,2023-03-01 10:51:12.085-05
98,436,5,2023-03-01 10:51:13.868-05
98,134,5,2023-03-01 10:51:15.072-05
98,32,5,2023-03-01 10:51:18.299-05
98,177,5,2023-03-01 10:51:21.575-05
98,256,5,2023-03-01 10:51:23.696-05
98,360,5,2023-03-01 10:51:25.417-05
98,15,5,2023-03-01 10:51:27.757-05
98,249,1,2023-03-01 10:51:42.115-05
98,278,1,2023-03-01 10:51:42.129-05
98,283,1,2023-03-01 10:51:42.131-05
98,183,5,2023-03-01 10:51:48.462-05
98,174,5,2023-03-01 10:51:52.047-05
98,343,5,2023-03-01 10:51:53.652-05
98,72,5,2023-03-01 10:51:54.86-05
98,111,5,2023-03-01 10:51:57.628-05
98,221,5,2023-03-01 10:51:59.656-05
98,136,1,2023-03-01 10:52:00.613-05
98,78,1,2023-03-01 10:52:00.628-05
98,119,1,2023-03-01 10:52:00.633-05
98,23,1,2023-03-01 10:52:00.637-05
98,143,1,2023-03-01 10:52:00.642-05
98,124,1,2023-03-01 10:52:00.646-05
94,295,5,2023-03-01 10:55:45.997-05
94,71,5,2023-03-01 10:55:46.018-05
94,254,5,2023-03-01 10:55:46.023-05
94,157,5,2023-03-01 10:55:46.028-05
94,177,5,2023-03-01 10:55:46.032-05
94,453,5,2023-03-01 10:55:46.036-05
94,210,1,2023-03-01 10:55:46.039-05
94,42,1,2023-03-01 10:55:46.043-05
94,70,5,2023-03-01 10:55:46.046-05
94,477,1,2023-03-01 10:55:46.049-05
94,73,1,2023-03-01 10:55:46.053-05
94,432,1,2023-03-01 10:55:46.056-05
97,355,5,2023-03-01 10:56:43.644-05
97,192,5,2023-03-01 10:56:43.653-05
97,249,5,2023-03-01 10:56:43.657-05
97,459,5,2023-03-01 10:56:43.661-05
97,200,5,2023-03-01 10:56:43.664-05
97,294,5,2023-03-01 10:56:43.668-05
97,363,5,2023-03-01 10:56:43.671-05
97,347,5,2023-03-01 10:56:43.674-05
97,282,5,2023-03-01 10:56:43.678-05
97,341,5,2023-03-01 10:56:43.681-05
97,174,5,2023-03-01 10:56:43.683-05
97,353,5,2023-03-01 10:56:43.686-05
99,235,5,2023-03-01 10:59:11.688-05
99,193,1,2023-03-01 10:59:11.707-05
99,69,5,2023-03-01 10:59:11.711-05
99,234,5,2023-03-01 10:59:11.716-05
99,66,1,2023-03-01 10:59:11.721-05
99,106,1,2023-03-01 10:59:11.726-05
99,63,1,2023-03-01 10:59:11.731-05
99,192,5,2023-03-01 10:59:11.735-05
99,157,5,2023-03-01 10:59:11.74-05
99,417,1,2023-03-01 10:59:11.744-05
99,190,5,2023-03-01 10:59:11.748-05
99,213,5,2023-03-01 10:59:11.753-05
99,174,5,2023-03-01 10:59:25.157-05
99,358,5,2023-03-01 10:59:31.074-05
99,68,5,2023-03-01 10:59:32.362-05
99,126,5,2023-03-01 10:59:35.876-05
99,152,5,2023-03-01 10:59:38.956-05
99,70,1,2023-03-01 10:59:42.193-05
99,341,1,2023-03-01 10:59:42.207-05
99,74,1,2023-03-01 10:59:42.211-05
99,92,1,2023-03-01 10:59:42.215-05
99,435,1,2023-03-01 10:59:42.219-05
99,480,1,2023-03-01 10:59:42.223-05
99,64,1,2023-03-01 10:59:42.228-05
99,424,5,2023-03-01 10:59:48.542-05
99,354,5,2023-03-01 10:59:49.226-05
99,356,5,2023-03-01 10:59:51.535-05
99,223,5,2023-03-01 10:59:53.183-05
99,3,5,2023-03-01 10:59:54.74-05
99,164,1,2023-03-01 10:59:57.272-05
99,347,1,2023-03-01 10:59:57.286-05
99,182,1,2023-03-01 10:59:57.29-05
99,36,1,2023-03-01 10:59:57.293-05
99,95,1,2023-03-01 10:59:57.297-05
99,167,1,2023-03-01 10:59:57.301-05
99,15,1,2023-03-01 10:59:57.304-05
99,346,5,2023-03-01 11:00:07.696-05
99,201,5,2023-03-01 11:00:11.003-05
99,208,5,2023-03-01 11:00:13.571-05
99,53,1,2023-03-01 11:00:15.592-05
99,277,1,2023-03-01 11:00:15.606-05
99,348,1,2023-03-01 11:00:15.611-05
99,72,1,2023-03-01 11:00:15.614-05
99,156,1,2023-03-01 11:00:15.618-05
99,349,1,2023-03-01 11:00:15.623-05
99,352,1,2023-03-01 11:00:15.628-05
99,359,1,2023-03-01 11:00:15.632-05
99,187,1,2023-03-01 11:00:15.636-05
99,171,5,2023-03-01 11:00:21.931-05
102,182,5,2023-03-01 11:05:17.536-05
102,247,5,2023-03-01 11:05:17.553-05
102,372,5,2023-03-01 11:05:17.558-05
102,189,5,2023-03-01 11:05:17.561-05
102,176,5,2023-03-01 11:05:17.565-05
102,423,5,2023-03-01 11:05:17.57-05
102,198,5,2023-03-01 11:05:17.574-05
102,66,5,2023-03-01 11:05:17.578-05
102,179,5,2023-03-01 11:05:17.582-05
102,234,5,2023-03-01 11:05:17.585-05
102,58,5,2023-03-01 11:05:17.589-05
102,219,5,2023-03-01 11:05:17.593-05
102,251,5,2023-03-01 11:07:08.773-05
102,177,5,2023-03-01 11:07:11.795-05
103,427,1,2023-03-01 11:07:22.764-05
103,281,1,2023-03-01 11:07:22.773-05
103,115,1,2023-03-01 11:07:22.777-05
103,195,1,2023-03-01 11:07:22.781-05
103,444,1,2023-03-01 11:07:22.785-05
103,455,1,2023-03-01 11:07:22.789-05
103,198,1,2023-03-01 11:07:22.792-05
103,477,1,2023-03-01 11:07:22.795-05
103,127,1,2023-03-01 11:07:22.799-05
103,27,1,2023-03-01 11:07:22.803-05
103,109,1,2023-03-01 11:07:22.807-05
103,290,1,2023-03-01 11:07:22.811-05
103,10,1,2023-03-01 11:07:41.996-05
103,166,1,2023-03-01 11:07:42.01-05
103,278,1,2023-03-01 11:07:42.015-05
103,22,1,2023-03-01 11:07:42.019-05
103,135,1,2023-03-01 11:07:42.023-05
103,239,1,2023-03-01 11:07:42.027-05
103,113,1,2023-03-01 11:07:42.031-05
103,303,1,2023-03-01 11:07:42.034-05
103,468,1,2023-03-01 11:07:42.038-05
103,365,1,2023-03-01 11:07:42.042-05
103,102,1,2023-03-01 11:07:42.046-05
103,7,1,2023-03-01 11:07:42.05-05
101,293,1,2023-03-01 11:07:49.109-05
101,281,1,2023-03-01 11:07:49.125-05
101,436,1,2023-03-01 11:07:49.128-05
101,472,1,2023-03-01 11:07:49.132-05
101,360,1,2023-03-01 11:07:49.134-05
101,241,1,2023-03-01 11:07:49.136-05
101,189,1,2023-03-01 11:07:49.138-05
101,57,1,2023-03-01 11:07:49.142-05
101,361,1,2023-03-01 11:07:49.146-05
101,347,1,2023-03-01 11:07:49.149-05
101,445,1,2023-03-01 11:07:49.153-05
101,278,1,2023-03-01 11:07:49.156-05
103,406,1,2023-03-01 11:07:50.075-05
103,54,1,2023-03-01 11:07:50.09-05
103,61,1,2023-03-01 11:07:50.094-05
103,8,1,2023-03-01 11:07:50.099-05
103,249,1,2023-03-01 11:07:50.103-05
103,107,1,2023-03-01 11:07:50.105-05
103,437,1,2023-03-01 11:07:50.108-05
103,43,1,2023-03-01 11:07:50.11-05
103,293,1,2023-03-01 11:07:50.112-05
103,189,1,2023-03-01 11:07:50.115-05
103,452,1,2023-03-01 11:07:50.117-05
103,194,1,2023-03-01 11:07:50.119-05
106,156,5,2023-03-01 11:13:12.759-05
106,300,5,2023-03-01 11:13:12.774-05
106,88,5,2023-03-01 11:13:12.778-05
106,307,5,2023-03-01 11:13:12.782-05
106,291,5,2023-03-01 11:13:12.787-05
106,161,5,2023-03-01 11:13:12.791-05
106,280,5,2023-03-01 11:13:12.795-05
106,75,5,2023-03-01 11:13:12.798-05
106,408,5,2023-03-01 11:13:12.802-05
106,93,5,2023-03-01 11:13:12.808-05
106,125,5,2023-03-01 11:13:12.812-05
106,165,5,2023-03-01 11:13:12.816-05
104,17,1,2023-03-01 11:13:14.646-05
104,150,1,2023-03-01 11:13:14.66-05
104,400,1,2023-03-01 11:13:14.664-05
104,112,1,2023-03-01 11:13:14.667-05
104,237,1,2023-03-01 11:13:14.67-05
104,451,1,2023-03-01 11:13:14.673-05
104,239,1,2023-03-01 11:13:14.677-05
104,240,1,2023-03-01 11:13:14.68-05
104,196,1,2023-03-01 11:13:14.684-05
104,94,1,2023-03-01 11:13:14.686-05
104,18,1,2023-03-01 11:13:14.689-05
104,313,1,2023-03-01 11:13:14.692-05
104,298,1,2023-03-01 11:13:32.026-05
104,419,1,2023-03-01 11:13:32.045-05
104,443,1,2023-03-01 11:13:32.05-05
104,154,1,2023-03-01 11:13:32.054-05
104,147,1,2023-03-01 11:13:32.058-05
104,380,1,2023-03-01 11:13:32.062-05
104,173,1,2023-03-01 11:13:32.066-05
104,351,1,2023-03-01 11:13:32.07-05
104,376,1,2023-03-01 11:13:32.073-05
104,427,1,2023-03-01 11:13:32.077-05
104,290,1,2023-03-01 11:13:32.081-05
104,310,1,2023-03-01 11:13:32.086-05
104,102,1,2023-03-01 11:13:50.532-05
104,7,1,2023-03-01 11:13:50.546-05
104,27,1,2023-03-01 11:13:50.55-05
104,481,1,2023-03-01 11:13:50.554-05
104,11,1,2023-03-01 11:13:50.558-05
104,263,1,2023-03-01 11:13:50.561-05
104,266,1,2023-03-01 11:13:50.565-05
104,398,1,2023-03-01 11:13:50.569-05
104,279,1,2023-03-01 11:13:50.572-05
104,25,1,2023-03-01 11:13:50.575-05
104,44,1,2023-03-01 11:13:50.579-05
104,329,1,2023-03-01 11:13:50.583-05
104,289,5,2023-03-01 11:14:43.95-05
104,140,5,2023-03-01 11:14:52.698-05
104,231,5,2023-03-01 11:15:01.798-05
104,14,5,2023-03-01 11:15:06.319-05
104,168,1,2023-03-01 11:15:08.408-05
104,379,1,2023-03-01 11:15:08.42-05
104,16,1,2023-03-01 11:15:08.422-05
104,450,1,2023-03-01 11:15:08.425-05
104,43,1,2023-03-01 11:15:08.427-05
104,474,1,2023-03-01 11:15:08.429-05
104,412,1,2023-03-01 11:15:08.432-05
104,115,1,2023-03-01 11:15:08.434-05
104,26,5,2023-03-01 11:15:19.638-05
104,151,5,2023-03-01 11:15:29.242-05
104,109,1,2023-03-01 11:15:31.736-05
104,101,1,2023-03-01 11:15:31.751-05
104,305,1,2023-03-01 11:15:31.755-05
104,444,1,2023-03-01 11:15:31.76-05
104,466,1,2023-03-01 11:15:31.763-05
104,456,1,2023-03-01 11:15:31.768-05
104,28,1,2023-03-01 11:15:31.772-05
104,135,1,2023-03-01 11:15:31.776-05
104,455,1,2023-03-01 11:15:31.779-05
104,401,1,2023-03-01 11:15:31.783-05
104,13,5,2023-03-01 11:15:36.968-05
104,5,1,2023-03-01 11:15:45.008-05
104,222,1,2023-03-01 11:15:45.022-05
104,308,1,2023-03-01 11:15:45.024-05
104,96,1,2023-03-01 11:15:45.027-05
104,175,1,2023-03-01 11:15:45.03-05
104,467,1,2023-03-01 11:15:45.034-05
104,416,1,2023-03-01 11:15:45.038-05
104,260,1,2023-03-01 11:15:45.042-05
104,49,1,2023-03-01 11:15:45.045-05
104,473,1,2023-03-01 11:15:45.048-05
104,45,1,2023-03-01 11:15:45.052-05
104,405,5,2023-03-01 11:15:50.897-05
104,40,1,2023-03-01 11:15:54.048-05
104,472,1,2023-03-01 11:15:54.062-05
104,378,1,2023-03-01 11:15:54.067-05
104,281,1,2023-03-01 11:15:54.071-05
104,2,1,2023-03-01 11:15:54.075-05
104,20,1,2023-03-01 11:15:54.079-05
104,465,1,2023-03-01 11:15:54.084-05
104,485,1,2023-03-01 11:15:54.087-05
104,46,1,2023-03-01 11:15:54.091-05
104,377,1,2023-03-01 11:15:54.095-05
104,103,1,2023-03-01 11:15:54.099-05
104,224,5,2023-03-01 11:16:45.474-05
124,223,1,2023-03-01 15:34:38.54-05
104,194,5,2023-03-01 11:17:28.208-05
108,223,5,2023-03-01 11:38:58.505-05
108,300,5,2023-03-01 11:38:58.524-05
108,347,5,2023-03-01 11:38:58.529-05
108,69,5,2023-03-01 11:38:58.533-05
108,185,5,2023-03-01 11:38:58.537-05
108,111,5,2023-03-01 11:38:58.541-05
108,164,5,2023-03-01 11:38:58.546-05
108,241,5,2023-03-01 11:38:58.55-05
108,361,5,2023-03-01 11:38:58.553-05
108,125,5,2023-03-01 11:38:58.557-05
108,255,5,2023-03-01 11:38:58.56-05
108,156,5,2023-03-01 11:38:58.563-05
108,208,5,2023-03-01 11:39:13.154-05
108,359,5,2023-03-01 11:39:15.21-05
108,137,5,2023-03-01 11:39:19.326-05
108,364,5,2023-03-01 11:39:20.827-05
108,170,5,2023-03-01 11:39:23.022-05
108,123,5,2023-03-01 11:39:24.63-05
108,204,5,2023-03-01 11:39:26.718-05
108,9,5,2023-03-01 11:39:27.991-05
108,195,5,2023-03-01 11:39:29.442-05
108,382,5,2023-03-01 11:39:30.792-05
108,155,5,2023-03-01 11:39:32.3-05
108,189,5,2023-03-01 11:39:33.589-05
111,140,5,2023-03-01 12:09:57.331-05
111,380,1,2023-03-01 12:09:57.342-05
111,290,5,2023-03-01 12:09:57.348-05
111,147,5,2023-03-01 12:09:57.353-05
111,115,1,2023-03-01 12:09:57.358-05
111,418,1,2023-03-01 12:09:57.362-05
111,102,5,2023-03-01 12:09:57.367-05
111,400,5,2023-03-01 12:09:57.37-05
111,279,1,2023-03-01 12:09:57.374-05
111,4,5,2023-03-01 12:09:57.378-05
111,101,1,2023-03-01 12:09:57.381-05
111,405,5,2023-03-01 12:09:57.385-05
111,240,5,2023-03-01 12:10:14.701-05
111,109,5,2023-03-01 12:10:21.4-05
111,444,5,2023-03-01 12:10:24.846-05
111,450,5,2023-03-01 12:10:29.478-05
113,290,5,2023-03-01 12:20:32.127-05
113,312,1,2023-03-01 12:20:32.15-05
113,67,1,2023-03-01 12:20:32.156-05
113,412,1,2023-03-01 12:20:32.161-05
113,360,5,2023-03-01 12:20:32.166-05
113,407,5,2023-03-01 12:20:32.171-05
113,478,5,2023-03-01 12:20:32.174-05
113,5,1,2023-03-01 12:20:32.177-05
113,173,1,2023-03-01 12:20:32.179-05
113,398,5,2023-03-01 12:20:32.181-05
113,260,5,2023-03-01 12:20:32.184-05
113,481,1,2023-03-01 12:20:32.186-05
115,15,1,2023-03-01 12:33:15.87-05
115,22,1,2023-03-01 12:33:15.892-05
115,101,1,2023-03-01 12:33:15.897-05
115,284,1,2023-03-01 12:33:15.902-05
115,480,1,2023-03-01 12:33:15.906-05
115,290,1,2023-03-01 12:33:15.909-05
115,115,1,2023-03-01 12:33:15.912-05
115,44,1,2023-03-01 12:33:15.914-05
115,50,1,2023-03-01 12:33:15.916-05
115,147,1,2023-03-01 12:33:15.918-05
115,347,1,2023-03-01 12:33:15.92-05
115,38,1,2023-03-01 12:33:15.923-05
116,474,5,2023-03-01 12:54:48.809-05
116,109,5,2023-03-01 12:54:48.826-05
116,102,5,2023-03-01 12:54:48.831-05
116,427,5,2023-03-01 12:54:48.835-05
116,305,5,2023-03-01 12:54:48.84-05
116,46,5,2023-03-01 12:54:48.845-05
116,266,1,2023-03-01 12:54:48.848-05
116,312,5,2023-03-01 12:54:48.85-05
116,166,5,2023-03-01 12:54:48.853-05
116,175,5,2023-03-01 12:54:48.855-05
116,20,5,2023-03-01 12:54:48.858-05
116,478,5,2023-03-01 12:54:48.86-05
124,294,5,2023-03-01 15:32:08.091-05
124,327,5,2023-03-01 15:32:08.11-05
124,249,5,2023-03-01 15:32:08.114-05
124,64,5,2023-03-01 15:32:08.119-05
124,128,5,2023-03-01 15:32:08.123-05
124,445,5,2023-03-01 15:32:08.127-05
124,470,5,2023-03-01 15:32:08.131-05
124,156,5,2023-03-01 15:32:08.134-05
124,471,5,2023-03-01 15:32:08.139-05
124,379,5,2023-03-01 15:32:08.143-05
124,393,5,2023-03-01 15:32:08.147-05
124,1,5,2023-03-01 15:32:08.151-05
124,100,5,2023-03-01 15:32:32.88-05
124,196,5,2023-03-01 15:32:34.904-05
124,303,5,2023-03-01 15:32:36.541-05
124,114,5,2023-03-01 15:32:38.397-05
124,24,5,2023-03-01 15:32:40.221-05
124,371,5,2023-03-01 15:32:42.224-05
124,413,5,2023-03-01 15:32:43.636-05
124,13,5,2023-03-01 15:32:47.805-05
124,357,5,2023-03-01 15:32:49.62-05
124,66,5,2023-03-01 15:32:50.959-05
124,127,1,2023-03-01 15:32:52.457-05
124,210,1,2023-03-01 15:32:52.472-05
124,383,5,2023-03-01 15:32:58.64-05
124,82,5,2023-03-01 15:33:01.676-05
124,123,5,2023-03-01 15:33:03.467-05
124,101,5,2023-03-01 15:33:56.735-05
124,117,1,2023-03-01 15:33:57.476-05
124,159,1,2023-03-01 15:33:57.489-05
124,288,1,2023-03-01 15:33:57.493-05
124,219,1,2023-03-01 15:33:57.497-05
124,469,1,2023-03-01 15:33:57.502-05
124,129,1,2023-03-01 15:33:57.506-05
124,268,1,2023-03-01 15:33:57.51-05
124,91,1,2023-03-01 15:33:57.514-05
124,480,5,2023-03-01 15:34:01.858-05
124,395,5,2023-03-01 15:34:03.553-05
124,436,5,2023-03-01 15:34:17.657-05
124,358,5,2023-03-01 15:34:24.547-05
124,135,1,2023-03-01 15:34:25.319-05
124,200,1,2023-03-01 15:34:25.335-05
124,183,1,2023-03-01 15:34:25.339-05
124,104,1,2023-03-01 15:34:25.343-05
124,22,1,2023-03-01 15:34:25.347-05
124,432,1,2023-03-01 15:34:25.352-05
124,73,1,2023-03-01 15:34:25.356-05
124,347,1,2023-03-01 15:34:25.359-05
124,198,5,2023-03-01 15:34:31.926-05
124,33,5,2023-03-01 15:34:34.077-05
124,31,5,2023-03-01 15:34:36.006-05
124,81,1,2023-03-01 15:34:38.512-05
124,119,1,2023-03-01 15:34:38.526-05
124,225,1,2023-03-01 15:34:38.53-05
124,126,1,2023-03-01 15:34:38.533-05
124,36,1,2023-03-01 15:34:38.536-05
124,55,1,2023-03-01 15:34:38.543-05
124,221,1,2023-03-01 15:34:38.546-05
124,107,1,2023-03-01 15:34:38.55-05
124,332,5,2023-03-01 15:34:42.564-05
124,307,5,2023-03-01 15:34:45.421-05
124,96,5,2023-03-01 15:34:46.919-05
124,122,5,2023-03-01 15:34:49.152-05
124,300,5,2023-03-01 15:34:52.285-05
124,352,5,2023-03-01 15:34:55.445-05
124,63,1,2023-03-01 15:34:58.135-05
124,217,1,2023-03-01 15:34:58.15-05
124,95,1,2023-03-01 15:34:58.155-05
124,150,1,2023-03-01 15:34:58.16-05
124,88,1,2023-03-01 15:34:58.164-05
124,133,1,2023-03-01 15:34:58.168-05
124,434,5,2023-03-01 15:35:27.641-05
124,270,5,2023-03-01 15:35:29.609-05
124,228,1,2023-03-01 15:35:37.708-05
124,6,1,2023-03-01 15:35:37.723-05
124,273,1,2023-03-01 15:35:37.727-05
124,397,1,2023-03-01 15:35:37.731-05
124,53,1,2023-03-01 15:35:37.734-05
124,473,1,2023-03-01 15:35:37.738-05
124,447,1,2023-03-01 15:35:37.741-05
124,226,1,2023-03-01 15:35:37.744-05
124,90,1,2023-03-01 15:35:37.748-05
124,255,1,2023-03-01 15:35:37.752-05
124,299,5,2023-03-01 15:35:42.806-05
124,188,5,2023-03-01 15:35:46.221-05
124,99,1,2023-03-01 15:35:48.099-05
124,180,1,2023-03-01 15:35:48.114-05
124,170,1,2023-03-01 15:35:48.118-05
124,162,1,2023-03-01 15:35:48.122-05
124,235,1,2023-03-01 15:35:48.126-05
124,93,1,2023-03-01 15:35:48.129-05
124,340,1,2023-03-01 15:35:48.132-05
124,280,1,2023-03-01 15:35:48.134-05
124,437,1,2023-03-01 15:35:48.138-05
124,283,1,2023-03-01 15:35:48.142-05
124,216,5,2023-03-01 15:35:52.832-05
124,176,5,2023-03-01 15:35:55.081-05
124,277,1,2023-03-01 15:35:57.795-05
124,189,1,2023-03-01 15:35:57.809-05
124,282,1,2023-03-01 15:35:57.813-05
124,39,1,2023-03-01 15:35:57.816-05
124,381,1,2023-03-01 15:35:57.82-05
124,23,1,2023-03-01 15:35:57.824-05
124,69,1,2023-03-01 15:35:57.828-05
124,258,1,2023-03-01 15:35:57.831-05
124,472,1,2023-03-01 15:35:57.835-05
124,15,1,2023-03-01 15:35:57.838-05
67,269,1,2023-03-01 17:17:00.465-05
124,92,1,2023-03-01 15:36:31.099-05
124,193,1,2023-03-01 15:36:31.113-05
124,267,1,2023-03-01 15:36:31.117-05
124,83,1,2023-03-01 15:36:31.12-05
124,271,1,2023-03-01 15:36:31.124-05
124,161,1,2023-03-01 15:36:31.127-05
124,359,1,2023-03-01 15:36:31.13-05
124,187,1,2023-03-01 15:36:31.134-05
124,346,1,2023-03-01 15:36:31.138-05
124,89,1,2023-03-01 15:36:31.142-05
124,169,1,2023-03-01 15:36:31.145-05
124,285,1,2023-03-01 15:36:31.149-05
125,68,1,2023-03-01 15:45:17.567-05
125,417,1,2023-03-01 15:45:17.587-05
125,32,1,2023-03-01 15:45:17.592-05
125,278,5,2023-03-01 15:45:17.596-05
125,63,1,2023-03-01 15:45:17.601-05
125,283,5,2023-03-01 15:45:17.605-05
125,93,5,2023-03-01 15:45:17.609-05
125,256,5,2023-03-01 15:45:17.613-05
125,69,1,2023-03-01 15:45:17.617-05
125,149,1,2023-03-01 15:45:17.62-05
125,111,1,2023-03-01 15:45:17.622-05
125,347,5,2023-03-01 15:45:17.625-05
125,234,1,2023-03-01 15:46:08.072-05
125,189,5,2023-03-01 15:46:17.299-05
125,478,5,2023-03-01 15:46:44.432-05
